sale_id,customer_id,quantity,price,date,product_name,product_id
4439,17,3.0,815.2,2025-09-29,Pepsi 1.5L,10
4440,6,20.0,491.64,2025-09-29,Ariel Washing Powder 1kg,7
4441,16,2.0,201.09,2025-09-29,Tea Whitener 1kg,4
4442,20,5.0,386.73,2025-09-29,Dettol Handwash 200ml,13
4443,15,4.0,,2025-09-29,nan,
4444,5,,153.28,2025-09-29,Surf Excel 1kg,19
4445,13,1.0,311.35,2025-09-29,Sufi Banaspati 1kg,3
4446,12,1.0,,2025-09-29,None,
4447,2,3.0,153.28,2025-09-29,Surf Excel 1kg,19
4448,14,3.0,467.06,2025-09-29,Wheat Flour 10kg,12
4449,3,4.0,,2025-09-29,None,
4450,1,2.0,491.64,2025-09-29,Ariel Washing Powder 1kg,7
4451,13,,153.28,2025-09-29,Surf Excel 1kg,19
4452,18,1.0,386.73,2025-09-29,Dettol Handwash 200ml,13
4453,20,2.0,715.23,2025-09-29,Nimko Mix 400g,1
4454,8,4.0,361.73,2025-09-29,Lux Soap 110g,18
4455,14,5.0,548.34,2025-09-29,Rice Basmati 5kg,8
4456,15,3.0,,2025-09-29,None,
4457,1,5.0,201.09,2025-09-29,Tea Whitener 1kg,4
4458,20,1.0,891.92,2025-09-29,Tapal Danedar 950g,16
4459,6,4.0,566.23,2025-09-29,Sprite 1.5L,2
4460,3,2.0,153.28,2025-09-29,Surf Excel 1kg,19
4461,15,1.0,311.35,2025-09-29,Sufi Banaspati 1kg,3
4462,4,5.0,467.06,2025-09-29,Wheat Flour 10kg,12
4463,4,5.0,629.21,2025-09-29,Tissue Roll Rose Petal,23
4464,13,1.0,891.92,2025-09-29,Tapal Danedar 950g,16
4465,6,2.0,335.13,2025-09-29,National Ketchup 1kg,5
4466,2,1.0,361.73,2025-09-29,Lux Soap 110g,18
4467,9,1.0,566.23,2025-09-29,Sprite 1.5L,2
4468,7,2.0,891.92,2025-09-29,Tapal Danedar 950g,16
4469,10,1.0,201.09,2025-09-29,Tea Whitener 1kg,4
4470,11,2.0,715.23,2025-09-29,Nimko Mix 400g,1
4471,20,2.0,566.23,2025-09-29,Sprite 1.5L,2
4472,1,2.0,467.06,2025-09-29,Wheat Flour 10kg,12
4473,1,20.0,311.35,2025-09-29,Sufi Banaspati 1kg,3
4474,19,1.0,335.13,2025-09-29,National Ketchup 1kg,5
4475,14,5.0,335.13,2025-09-29,National Ketchup 1kg,5
4476,6,3.0,,2025-09-29,None,
4477,4,3.0,310.0,2025-09-29,Nestle Milk Pack 1L,21
4478,20,2.0,311.35,2025-09-29,Sufi Banaspati 1kg,3
4479,1,2.0,715.23,2025-09-29,Nimko Mix 400g,1
4480,11,1.0,815.2,2025-09-29,Pepsi 1.5L,10
4481,16,3.0,566.23,2025-09-29,Sprite 1.5L,2
4482,20,2.0,815.2,2025-09-29,Pepsi 1.5L,10
4483,18,4.0,566.23,2025-09-29,Sprite 1.5L,2
4484,7,2.0,357.09,2025-09-29,Colgate Toothpaste 100ml,17
4485,11,1.0,335.13,2025-09-29,National Ketchup 1kg,5
4486,2,1.0,153.28,2025-09-29,Surf Excel 1kg,19
4487,3,1.0,467.06,2025-09-29,Wheat Flour 10kg,12
4488,12,2.0,815.2,2025-09-29,Pepsi 1.5L,10
4489,12,4.0,,2025-09-29,None,
4490,9,2.0,201.09,2025-09-29,Tea Whitener 1kg,4
4491,16,3.0,374.08,2025-09-29,Coca Cola 1.5L,15
4492,17,5.0,629.21,2025-09-29,Tissue Roll Rose Petal,23
4493,9,1.0,606.63,2025-09-29,Shan Biryani Masala,6
4494,20,5.0,467.06,2025-09-29,Wheat Flour 10kg,12
4495,5,3.0,201.09,2025-09-29,Tea Whitener 1kg,4
4496,4,2.0,606.63,2025-09-29,Shan Biryani Masala,6
4497,3,2.0,,2025-09-29,None,
4498,10,1.0,386.73,2025-09-29,Dettol Handwash 200ml,13
4499,12,4.0,566.23,2025-09-29,Sprite 1.5L,2
4500,13,10.0,467.06,2025-09-30,Wheat Flour 10kg,12
4501,2,3.0,386.73,2025-09-30,Dettol Handwash 200ml,13
4502,20,1.0,491.64,2025-09-30,Ariel Washing Powder 1kg,7
4503,5,5.0,548.34,2025-09-30,Rice Basmati 5kg,8
4504,20,1.0,153.28,2025-09-30,Surf Excel 1kg,19
4505,8,3.0,,2025-09-30,None,
4506,2,2.0,715.23,2025-09-30,Nimko Mix 400g,1
4507,17,1.0,335.13,2025-09-30,National Ketchup 1kg,5
4508,11,1.0,386.73,2025-09-30,Dettol Handwash 200ml,13
4509,8,5.0,,2025-09-30,nan,
4510,5,1.0,629.21,2025-09-30,Tissue Roll Rose Petal,23
4511,10,5.0,357.09,2025-09-30,Colgate Toothpaste 100ml,17
4512,4,3.0,606.63,2025-09-30,Shan Biryani Masala,6
4513,18,,548.34,2025-09-30,Rice Basmati 5kg,8
4514,13,10.0,606.63,2025-09-30,Shan Biryani Masala,6
4515,2,10.0,629.21,2025-09-30,Tissue Roll Rose Petal,23
4516,5,1.0,201.09,2025-09-30,Tea Whitener 1kg,4
4517,13,3.0,100.09,2025-09-30,Olpers Milk 1L,14
4518,20,3.0,815.2,2025-09-30,Pepsi 1.5L,10
4519,14,5.0,335.13,2025-09-30,National Ketchup 1kg,5
4520,16,5.0,357.09,2025-09-30,Colgate Toothpaste 100ml,17
4521,16,5.0,715.23,2025-09-30,Nimko Mix 400g,1
4522,17,4.0,467.06,2025-09-30,Wheat Flour 10kg,12
4523,16,2.0,376.78,2025-09-30,Dove Shampoo 360ml,11
4524,17,2.0,198.91,2025-09-30,Lifebuoy Soap 110g,20
4525,14,3.0,201.09,2025-09-30,Tea Whitener 1kg,4
4526,12,4.0,386.73,2025-09-30,Dettol Handwash 200ml,13
4527,17,2.0,311.35,2025-09-30,Sufi Banaspati 1kg,3
4528,16,1.0,891.92,2025-09-30,Tapal Danedar 950g,16
4529,5,5.0,335.13,2025-09-30,National Ketchup 1kg,5
4530,17,1.0,566.23,2025-09-30,Sprite 1.5L,2
4531,18,1.0,149.34,2025-09-30,Dalda Cooking Oil 1L,22
4532,5,10.0,376.78,2025-09-30,Dove Shampoo 360ml,11
4533,18,20.0,891.92,2025-09-30,Tapal Danedar 950g,16
4534,6,5.0,149.34,2025-09-30,Dalda Cooking Oil 1L,22
4535,8,2.0,,2025-09-30,None,
4536,20,1.0,201.09,2025-09-30,Tea Whitener 1kg,4
4537,10,1.0,629.21,2025-09-30,Tissue Roll Rose Petal,23
4538,7,4.0,376.78,2025-09-30,Dove Shampoo 360ml,11
4539,10,4.0,149.34,2025-09-30,Dalda Cooking Oil 1L,22
4540,16,5.0,606.63,2025-09-30,Shan Biryani Masala,6
4541,13,1.0,149.34,2025-09-30,Dalda Cooking Oil 1L,22
4542,20,2.0,891.92,2025-09-30,Tapal Danedar 950g,16
4543,20,2.0,201.09,2025-09-30,Tea Whitener 1kg,4
4544,2,4.0,386.73,2025-09-30,Dettol Handwash 200ml,13
4545,9,5.0,361.73,2025-09-30,Lux Soap 110g,18
4546,18,4.0,891.92,2025-09-30,Tapal Danedar 950g,16
4547,1,2.0,153.28,2025-09-30,Surf Excel 1kg,19
4548,1,1.0,548.34,2025-09-30,Rice Basmati 5kg,8
4549,8,3.0,566.23,2025-09-30,Sprite 1.5L,2
4550,18,1.0,311.35,2025-09-30,Sufi Banaspati 1kg,3
4551,11,3.0,374.08,2025-09-30,Coca Cola 1.5L,15
4552,13,5.0,566.23,2025-09-30,Sprite 1.5L,2
4553,3,3.0,491.64,2025-09-30,Ariel Washing Powder 1kg,7
4554,14,3.0,201.09,2025-09-30,Tea Whitener 1kg,4
4555,6,,606.63,2025-09-30,Shan Biryani Masala,6
4556,10,3.0,715.23,2025-09-30,Nimko Mix 400g,1
4557,3,2.0,361.73,2025-09-30,Lux Soap 110g,18
4558,11,4.0,715.23,2025-09-30,Nimko Mix 400g,1
4559,1,3.0,361.73,2025-09-30,Lux Soap 110g,18
4560,6,20.0,629.21,2025-09-30,Tissue Roll Rose Petal,23
4561,9,5.0,311.35,2025-09-30,Sufi Banaspati 1kg,3
4562,19,5.0,891.92,2025-09-30,Tapal Danedar 950g,16
4563,7,2.0,629.21,2025-09-30,Tissue Roll Rose Petal,23
4564,9,2.0,153.28,2025-09-30,Surf Excel 1kg,19
4565,10,1.0,566.23,2025-09-30,Sprite 1.5L,2
4566,2,2.0,153.28,2025-09-30,Surf Excel 1kg,19
4567,16,1.0,715.23,2025-09-30,Nimko Mix 400g,1
4568,6,1.0,548.34,2025-09-30,Rice Basmati 5kg,8
4569,4,1.0,361.73,2025-09-30,Lux Soap 110g,18
4570,6,5.0,715.23,2025-09-30,Nimko Mix 400g,1
4571,10,4.0,100.09,2025-09-30,Olpers Milk 1L,14
4572,8,2.0,374.08,2025-09-30,Coca Cola 1.5L,15
4573,8,2.0,361.73,2025-09-30,Lux Soap 110g,18
4574,6,1.0,374.08,2025-09-30,Coca Cola 1.5L,15
4575,6,3.0,,2025-09-30,nan,
4576,14,,310.0,2025-09-30,Nestle Milk Pack 1L,21
4577,17,1.0,815.2,2025-09-30,Pepsi 1.5L,10
4578,8,1.0,491.64,2025-09-30,Ariel Washing Powder 1kg,7
4579,14,1.0,491.64,2025-09-30,Ariel Washing Powder 1kg,7
4580,11,1.0,,2025-09-30,nan,
4581,16,1.0,548.34,2025-09-30,Rice Basmati 5kg,8
4582,17,3.0,201.09,2025-09-30,Tea Whitener 1kg,4
4583,1,3.0,100.09,2025-09-30,Olpers Milk 1L,14
4584,9,1.0,153.28,2025-09-30,Surf Excel 1kg,19
4585,12,1.0,310.0,2025-09-30,Nestle Milk Pack 1L,21
4586,13,2.0,361.73,2025-09-30,Lux Soap 110g,18
4587,10,2.0,715.23,2025-09-30,Nimko Mix 400g,1
4588,13,3.0,566.23,2025-09-30,Sprite 1.5L,2
4589,16,1.0,548.34,2025-09-30,Rice Basmati 5kg,8
4590,16,5.0,311.35,2025-09-30,Sufi Banaspati 1kg,3
4591,8,1.0,566.23,2025-09-30,Sprite 1.5L,2
4592,4,5.0,357.09,2025-09-30,Colgate Toothpaste 100ml,17
4593,5,5.0,,2025-09-30,nan,
4594,19,1.0,100.09,2025-09-30,Olpers Milk 1L,14
4595,9,1.0,467.06,2025-09-30,Wheat Flour 10kg,12
4596,12,1.0,566.23,2025-09-30,Sprite 1.5L,2
4597,5,3.0,815.2,2025-09-30,Pepsi 1.5L,10
4598,17,5.0,815.2,2025-09-30,Pepsi 1.5L,10
4599,17,4.0,491.64,2025-09-30,Ariel Washing Powder 1kg,7
4600,11,3.0,361.73,2025-09-30,Lux Soap 110g,18
4601,16,1.0,311.35,2025-09-30,Sufi Banaspati 1kg,3
4602,14,1.0,,2025-09-30,nan,
4603,20,3.0,715.23,2025-09-30,Nimko Mix 400g,1
4604,2,1.0,,2025-09-30,nan,
4605,11,1.0,566.23,2025-09-30,Sprite 1.5L,2
4606,14,4.0,,2025-09-30,nan,
4607,11,1.0,374.08,2025-10-01,Coca Cola 1.5L,15
4608,7,3.0,815.2,2025-10-01,Pepsi 1.5L,10
4609,8,20.0,606.63,2025-10-01,Shan Biryani Masala,6
4610,18,,201.09,2025-10-01,Tea Whitener 1kg,4
4611,18,20.0,491.64,2025-10-01,Ariel Washing Powder 1kg,7
4612,10,3.0,891.92,2025-10-01,Tapal Danedar 950g,16
4613,14,5.0,491.64,2025-10-01,Ariel Washing Powder 1kg,7
4614,7,,629.21,2025-10-01,Tissue Roll Rose Petal,23
4615,9,3.0,201.09,2025-10-01,Tea Whitener 1kg,4
4616,2,3.0,606.63,2025-10-01,Shan Biryani Masala,6
4617,6,1.0,491.64,2025-10-01,Ariel Washing Powder 1kg,7
4618,10,1.0,201.09,2025-10-01,Tea Whitener 1kg,4
4619,11,1.0,149.34,2025-10-01,Dalda Cooking Oil 1L,22
4620,5,3.0,100.09,2025-10-01,Olpers Milk 1L,14
4621,18,2.0,,2025-10-01,nan,
4622,7,1.0,149.34,2025-10-01,Dalda Cooking Oil 1L,22
4623,6,10.0,201.09,2025-10-01,Tea Whitener 1kg,4
4624,10,,153.28,2025-10-01,Surf Excel 1kg,19
4625,13,,153.28,2025-10-01,Surf Excel 1kg,19
4626,18,,198.91,2025-10-01,Lifebuoy Soap 110g,20
4627,15,1.0,566.23,2025-10-01,Sprite 1.5L,2
4628,7,20.0,357.09,2025-10-01,Colgate Toothpaste 100ml,17
4629,10,5.0,361.73,2025-10-01,Lux Soap 110g,18
4630,9,,566.23,2025-10-01,Sprite 1.5L,2
4631,8,,491.64,2025-10-01,Ariel Washing Powder 1kg,7
4632,3,1.0,376.78,2025-10-01,Dove Shampoo 360ml,11
4633,18,1.0,715.23,2025-10-01,Nimko Mix 400g,1
4634,1,2.0,386.73,2025-10-01,Dettol Handwash 200ml,13
4635,7,2.0,891.92,2025-10-01,Tapal Danedar 950g,16
4636,20,4.0,386.73,2025-10-01,Dettol Handwash 200ml,13
4637,20,3.0,357.09,2025-10-01,Colgate Toothpaste 100ml,17
4638,1,3.0,566.23,2025-10-01,Sprite 1.5L,2
4639,11,1.0,,2025-10-01,None,
4640,14,4.0,149.34,2025-10-01,Dalda Cooking Oil 1L,22
4641,16,1.0,357.09,2025-10-01,Colgate Toothpaste 100ml,17
4642,8,1.0,335.13,2025-10-01,National Ketchup 1kg,5
4643,5,5.0,891.92,2025-10-01,Tapal Danedar 950g,16
4644,4,2.0,335.13,2025-10-01,National Ketchup 1kg,5
4645,14,1.0,357.09,2025-10-01,Colgate Toothpaste 100ml,17
4646,6,1.0,891.92,2025-10-01,Tapal Danedar 950g,16
4647,1,1.0,566.23,2025-10-01,Sprite 1.5L,2
4648,14,1.0,149.34,2025-10-01,Dalda Cooking Oil 1L,22
4649,7,1.0,357.09,2025-10-01,Colgate Toothpaste 100ml,17
4650,13,5.0,201.09,2025-10-01,Tea Whitener 1kg,4
4651,1,1.0,374.08,2025-10-01,Coca Cola 1.5L,15
4652,5,4.0,629.21,2025-10-01,Tissue Roll Rose Petal,23
4653,5,1.0,629.21,2025-10-01,Tissue Roll Rose Petal,23
4654,6,2.0,,2025-10-01,None,
4655,19,3.0,815.2,2025-10-01,Pepsi 1.5L,10
4656,3,1.0,815.2,2025-10-01,Pepsi 1.5L,10
4657,6,1.0,715.23,2025-10-01,Nimko Mix 400g,1
4658,13,3.0,357.09,2025-10-01,Colgate Toothpaste 100ml,17
4659,16,1.0,153.28,2025-10-01,Surf Excel 1kg,19
4660,17,4.0,715.23,2025-10-01,Nimko Mix 400g,1
4661,9,2.0,100.09,2025-10-01,Olpers Milk 1L,14
4662,9,10.0,,2025-10-01,nan,
4663,8,1.0,491.64,2025-10-01,Ariel Washing Powder 1kg,7
4664,18,5.0,,2025-10-01,nan,
4665,9,2.0,386.73,2025-10-01,Dettol Handwash 200ml,13
4666,13,4.0,310.0,2025-10-01,Nestle Milk Pack 1L,21
4667,6,3.0,715.23,2025-10-01,Nimko Mix 400g,1
4668,7,5.0,310.0,2025-10-01,Nestle Milk Pack 1L,21
4669,19,5.0,,2025-10-01,nan,
4670,15,,198.91,2025-10-01,Lifebuoy Soap 110g,20
4671,14,2.0,100.09,2025-10-01,Olpers Milk 1L,14
4672,15,3.0,606.63,2025-10-01,Shan Biryani Masala,6
4673,5,1.0,361.73,2025-10-01,Lux Soap 110g,18
4674,18,10.0,198.91,2025-10-01,Lifebuoy Soap 110g,20
4675,16,5.0,386.73,2025-10-01,Dettol Handwash 200ml,13
4676,15,,715.23,2025-10-01,Nimko Mix 400g,1
4677,9,2.0,357.09,2025-10-01,Colgate Toothpaste 100ml,17
4678,3,5.0,311.35,2025-10-01,Sufi Banaspati 1kg,3
4679,16,4.0,629.21,2025-10-01,Tissue Roll Rose Petal,23
4680,1,1.0,815.2,2025-10-01,Pepsi 1.5L,10
4681,10,1.0,566.23,2025-10-01,Sprite 1.5L,2
4682,18,3.0,335.13,2025-10-01,National Ketchup 1kg,5
4683,15,5.0,629.21,2025-10-01,Tissue Roll Rose Petal,23
4684,19,3.0,891.92,2025-10-01,Tapal Danedar 950g,16
4685,6,2.0,566.23,2025-10-02,Sprite 1.5L,2
4686,2,1.0,335.13,2025-10-02,National Ketchup 1kg,5
4687,20,4.0,100.09,2025-10-02,Olpers Milk 1L,14
4688,14,4.0,149.34,2025-10-02,Dalda Cooking Oil 1L,22
4689,6,4.0,566.23,2025-10-02,Sprite 1.5L,2
4690,1,1.0,149.34,2025-10-02,Dalda Cooking Oil 1L,22
4691,13,1.0,153.28,2025-10-02,Surf Excel 1kg,19
4692,2,2.0,153.28,2025-10-02,Surf Excel 1kg,19
4693,13,2.0,100.09,2025-10-02,Olpers Milk 1L,14
4694,14,20.0,629.21,2025-10-02,Tissue Roll Rose Petal,23
4695,13,2.0,891.92,2025-10-02,Tapal Danedar 950g,16
4696,1,3.0,,2025-10-02,nan,
4697,15,1.0,153.28,2025-10-02,Surf Excel 1kg,19
4698,11,,335.13,2025-10-02,National Ketchup 1kg,5
4699,9,3.0,153.28,2025-10-02,Surf Excel 1kg,19
4700,2,1.0,374.08,2025-10-02,Coca Cola 1.5L,15
4701,15,4.0,,2025-10-02,None,
4702,10,1.0,467.06,2025-10-02,Wheat Flour 10kg,12
4703,17,5.0,467.06,2025-10-02,Wheat Flour 10kg,12
4704,8,3.0,357.09,2025-10-02,Colgate Toothpaste 100ml,17
4705,2,1.0,467.06,2025-10-02,Wheat Flour 10kg,12
4706,10,4.0,361.73,2025-10-02,Lux Soap 110g,18
4707,5,1.0,,2025-10-02,nan,
4708,12,5.0,715.23,2025-10-02,Nimko Mix 400g,1
4709,3,1.0,606.63,2025-10-02,Shan Biryani Masala,6
4710,13,4.0,361.73,2025-10-02,Lux Soap 110g,18
4711,12,4.0,566.23,2025-10-02,Sprite 1.5L,2
4712,6,1.0,386.73,2025-10-02,Dettol Handwash 200ml,13
4713,2,2.0,467.06,2025-10-02,Wheat Flour 10kg,12
4714,11,4.0,198.91,2025-10-02,Lifebuoy Soap 110g,20
4715,8,5.0,374.08,2025-10-02,Coca Cola 1.5L,15
4716,19,1.0,311.35,2025-10-02,Sufi Banaspati 1kg,3
4717,10,1.0,201.09,2025-10-02,Tea Whitener 1kg,4
4718,3,2.0,361.73,2025-10-02,Lux Soap 110g,18
4719,2,2.0,467.06,2025-10-02,Wheat Flour 10kg,12
4720,11,5.0,467.06,2025-10-02,Wheat Flour 10kg,12
4721,8,,815.2,2025-10-02,Pepsi 1.5L,10
4722,1,1.0,606.63,2025-10-02,Shan Biryani Masala,6
4723,2,1.0,386.73,2025-10-02,Dettol Handwash 200ml,13
4724,7,3.0,201.09,2025-10-02,Tea Whitener 1kg,4
4725,16,3.0,,2025-10-02,None,
4726,15,1.0,,2025-10-02,nan,
4727,13,,335.13,2025-10-02,National Ketchup 1kg,5
4728,16,1.0,335.13,2025-10-02,National Ketchup 1kg,5
4729,7,2.0,361.73,2025-10-02,Lux Soap 110g,18
4730,18,2.0,548.34,2025-10-02,Rice Basmati 5kg,8
4731,9,1.0,201.09,2025-10-02,Tea Whitener 1kg,4
4732,4,4.0,,2025-10-02,None,
4733,15,1.0,566.23,2025-10-02,Sprite 1.5L,2
4734,5,3.0,357.09,2025-10-02,Colgate Toothpaste 100ml,17
4735,13,4.0,715.23,2025-10-02,Nimko Mix 400g,1
4736,9,5.0,629.21,2025-10-02,Tissue Roll Rose Petal,23
4737,2,1.0,629.21,2025-10-02,Tissue Roll Rose Petal,23
4738,9,1.0,815.2,2025-10-02,Pepsi 1.5L,10
4739,15,5.0,606.63,2025-10-02,Shan Biryani Masala,6
4740,14,1.0,201.09,2025-10-02,Tea Whitener 1kg,4
4741,15,1.0,149.34,2025-10-02,Dalda Cooking Oil 1L,22
4742,18,1.0,606.63,2025-10-02,Shan Biryani Masala,6
4743,5,4.0,715.23,2025-10-02,Nimko Mix 400g,1
4744,7,10.0,153.28,2025-10-02,Surf Excel 1kg,19
4745,13,,,2025-10-02,None,
4746,13,2.0,335.13,2025-10-02,National Ketchup 1kg,5
4747,17,5.0,566.23,2025-10-02,Sprite 1.5L,2
4748,16,1.0,361.73,2025-10-02,Lux Soap 110g,18
4749,5,,815.2,2025-10-02,Pepsi 1.5L,10
4750,5,1.0,374.08,2025-10-02,Coca Cola 1.5L,15
4751,2,10.0,715.23,2025-10-02,Nimko Mix 400g,1
4752,17,3.0,606.63,2025-10-02,Shan Biryani Masala,6
4753,16,1.0,715.23,2025-10-02,Nimko Mix 400g,1
4754,17,2.0,361.73,2025-10-02,Lux Soap 110g,18
4755,18,,374.08,2025-10-02,Coca Cola 1.5L,15
4756,3,2.0,,2025-10-02,nan,
4757,2,3.0,100.09,2025-10-02,Olpers Milk 1L,14
4758,13,1.0,715.23,2025-10-02,Nimko Mix 400g,1
4759,3,2.0,357.09,2025-10-02,Colgate Toothpaste 100ml,17
4760,6,2.0,310.0,2025-10-02,Nestle Milk Pack 1L,21
4761,19,,715.23,2025-10-02,Nimko Mix 400g,1
4762,14,4.0,548.34,2025-10-02,Rice Basmati 5kg,8
4763,17,1.0,386.73,2025-10-02,Dettol Handwash 200ml,13
4764,20,1.0,715.23,2025-10-02,Nimko Mix 400g,1
4765,5,5.0,606.63,2025-10-02,Shan Biryani Masala,6
4766,2,2.0,149.34,2025-10-02,Dalda Cooking Oil 1L,22
4767,9,3.0,491.64,2025-10-03,Ariel Washing Powder 1kg,7
4768,3,2.0,566.23,2025-10-03,Sprite 1.5L,2
4769,6,2.0,566.23,2025-10-03,Sprite 1.5L,2
4770,2,1.0,376.78,2025-10-03,Dove Shampoo 360ml,11
4771,15,4.0,335.13,2025-10-03,National Ketchup 1kg,5
4772,13,4.0,149.34,2025-10-03,Dalda Cooking Oil 1L,22
4773,15,2.0,374.08,2025-10-03,Coca Cola 1.5L,15
4774,20,3.0,153.28,2025-10-03,Surf Excel 1kg,19
4775,10,1.0,201.09,2025-10-03,Tea Whitener 1kg,4
4776,9,2.0,386.73,2025-10-03,Dettol Handwash 200ml,13
4777,8,2.0,153.28,2025-10-03,Surf Excel 1kg,19
4778,13,1.0,629.21,2025-10-03,Tissue Roll Rose Petal,23
4779,5,3.0,815.2,2025-10-03,Pepsi 1.5L,10
4780,2,1.0,606.63,2025-10-03,Shan Biryani Masala,6
4781,5,1.0,310.0,2025-10-03,Nestle Milk Pack 1L,21
4782,13,1.0,,2025-10-03,nan,
4783,12,2.0,311.35,2025-10-03,Sufi Banaspati 1kg,3
4784,17,2.0,149.34,2025-10-03,Dalda Cooking Oil 1L,22
4785,11,5.0,566.23,2025-10-03,Sprite 1.5L,2
4786,3,4.0,606.63,2025-10-03,Shan Biryani Masala,6
4787,2,3.0,467.06,2025-10-03,Wheat Flour 10kg,12
4788,12,3.0,198.91,2025-10-03,Lifebuoy Soap 110g,20
4789,10,2.0,198.91,2025-10-03,Lifebuoy Soap 110g,20
4790,8,3.0,491.64,2025-10-03,Ariel Washing Powder 1kg,7
4791,8,2.0,100.09,2025-10-03,Olpers Milk 1L,14
4792,13,4.0,606.63,2025-10-03,Shan Biryani Masala,6
4793,1,4.0,310.0,2025-10-03,Nestle Milk Pack 1L,21
4794,19,1.0,361.73,2025-10-03,Lux Soap 110g,18
4795,7,1.0,153.28,2025-10-03,Surf Excel 1kg,19
4796,11,2.0,335.13,2025-10-03,National Ketchup 1kg,5
4797,9,5.0,198.91,2025-10-03,Lifebuoy Soap 110g,20
4798,9,20.0,815.2,2025-10-03,Pepsi 1.5L,10
4799,2,1.0,715.23,2025-10-03,Nimko Mix 400g,1
4800,4,,715.23,2025-10-03,Nimko Mix 400g,1
4801,8,3.0,153.28,2025-10-03,Surf Excel 1kg,19
4802,17,2.0,,2025-10-03,nan,
4803,20,4.0,153.28,2025-10-03,Surf Excel 1kg,19
4804,16,2.0,,2025-10-03,None,
4805,10,,361.73,2025-10-03,Lux Soap 110g,18
4806,4,1.0,376.78,2025-10-03,Dove Shampoo 360ml,11
4807,6,1.0,311.35,2025-10-03,Sufi Banaspati 1kg,3
4808,1,3.0,311.35,2025-10-03,Sufi Banaspati 1kg,3
4809,17,5.0,491.64,2025-10-03,Ariel Washing Powder 1kg,7
4810,19,,201.09,2025-10-03,Tea Whitener 1kg,4
4811,17,2.0,566.23,2025-10-03,Sprite 1.5L,2
4812,19,1.0,198.91,2025-10-03,Lifebuoy Soap 110g,20
4813,20,4.0,361.73,2025-10-03,Lux Soap 110g,18
4814,14,,311.35,2025-10-03,Sufi Banaspati 1kg,3
4815,2,1.0,310.0,2025-10-03,Nestle Milk Pack 1L,21
4816,4,4.0,376.78,2025-10-03,Dove Shampoo 360ml,11
4817,2,1.0,153.28,2025-10-03,Surf Excel 1kg,19
4818,8,3.0,198.91,2025-10-03,Lifebuoy Soap 110g,20
4819,11,1.0,467.06,2025-10-03,Wheat Flour 10kg,12
4820,6,5.0,566.23,2025-10-03,Sprite 1.5L,2
4821,1,1.0,,2025-10-03,nan,
4822,12,2.0,361.73,2025-10-03,Lux Soap 110g,18
4823,9,2.0,491.64,2025-10-03,Ariel Washing Powder 1kg,7
4824,15,1.0,467.06,2025-10-03,Wheat Flour 10kg,12
4825,5,1.0,361.73,2025-10-03,Lux Soap 110g,18
4826,11,5.0,,2025-10-03,nan,
4827,8,1.0,201.09,2025-10-03,Tea Whitener 1kg,4
4828,19,5.0,715.23,2025-10-04,Nimko Mix 400g,1
4829,10,4.0,,2025-10-04,nan,
4830,6,1.0,149.34,2025-10-04,Dalda Cooking Oil 1L,22
4831,10,1.0,153.28,2025-10-04,Surf Excel 1kg,19
4832,18,1.0,566.23,2025-10-04,Sprite 1.5L,2
4833,20,2.0,311.35,2025-10-04,Sufi Banaspati 1kg,3
4834,8,1.0,374.08,2025-10-04,Coca Cola 1.5L,15
4835,5,1.0,891.92,2025-10-04,Tapal Danedar 950g,16
4836,2,,311.35,2025-10-04,Sufi Banaspati 1kg,3
4837,1,2.0,,2025-10-04,None,
4838,16,5.0,715.23,2025-10-04,Nimko Mix 400g,1
4839,18,1.0,198.91,2025-10-04,Lifebuoy Soap 110g,20
4840,13,5.0,100.09,2025-10-04,Olpers Milk 1L,14
4841,3,1.0,335.13,2025-10-04,National Ketchup 1kg,5
4842,1,1.0,201.09,2025-10-04,Tea Whitener 1kg,4
4843,5,1.0,566.23,2025-10-04,Sprite 1.5L,2
4844,17,2.0,374.08,2025-10-04,Coca Cola 1.5L,15
4845,5,1.0,100.09,2025-10-04,Olpers Milk 1L,14
4846,15,1.0,,2025-10-04,None,
4847,1,1.0,100.09,2025-10-04,Olpers Milk 1L,14
4848,3,10.0,201.09,2025-10-04,Tea Whitener 1kg,4
4849,11,10.0,310.0,2025-10-04,Nestle Milk Pack 1L,21
4850,14,2.0,606.63,2025-10-04,Shan Biryani Masala,6
4851,17,1.0,606.63,2025-10-04,Shan Biryani Masala,6
4852,15,4.0,606.63,2025-10-04,Shan Biryani Masala,6
4853,18,1.0,376.78,2025-10-04,Dove Shampoo 360ml,11
4854,10,1.0,153.28,2025-10-04,Surf Excel 1kg,19
4855,16,1.0,629.21,2025-10-04,Tissue Roll Rose Petal,23
4856,9,2.0,361.73,2025-10-04,Lux Soap 110g,18
4857,16,2.0,201.09,2025-10-04,Tea Whitener 1kg,4
4858,7,5.0,715.23,2025-10-04,Nimko Mix 400g,1
4859,12,5.0,386.73,2025-10-04,Dettol Handwash 200ml,13
4860,11,2.0,566.23,2025-10-04,Sprite 1.5L,2
4861,4,2.0,,2025-10-04,nan,
4862,2,1.0,891.92,2025-10-04,Tapal Danedar 950g,16
4863,17,1.0,,2025-10-04,None,
4864,17,5.0,491.64,2025-10-04,Ariel Washing Powder 1kg,7
4865,12,1.0,629.21,2025-10-04,Tissue Roll Rose Petal,23
4866,16,,198.91,2025-10-04,Lifebuoy Soap 110g,20
