sale_id,product_id,customer_id,quantity,price,date
8733,360,694,20,315.18,2025-08-06
8734,340,,20,575.1---,2025-08-06
8735,36,1121,1,752.87,2025-08-06
8736,365,1799,10,776.68,2025-08-06
8737,264,2665,3,758.53,2025-08-06
8738,11,2676??,2,,2025-08-06
8739,276,1092,2??,404.73,2025-08-06
8740,246,2506,1,108.35,2025-08-06
8741,38,186,2,147.85,2025-08-06
8742,245,1296,1,676.36,2025-08-06
8743,,,2,653.67,2025-08-06
8744,342,1595,1,882.83,2025-08-06
8745,445,2390,2,365.38,2025-08-06
8746,211,2560,4,527.98,2025-08-06
8747,417,2271,3,195.05,2025-08-06
8748,456,364??,2,528.57,2025-08-06
8749,28,2764,10,699.64,2025-08-06
8750,488,958,1,721.8,2025-08-06
8751,46,1603??,3,745.3,2025-08-06
8752,85,,1,181.5,2025-08-06
8753,422,1005,2,312.04,2025-08-06
8754,189,1557,2,,2025-08-06
8755,286,1305,1,,2025-08-06
8756,452,2745,2??,985.54,2025-08-06
8757,417,1872,3,195.05,2025-08-06
8758,149,,1,487.7,2025-08-06
8759,341,,3,389.03,2025-08-06
8760,114,1694,1,583.63,2025-08-06
8761,9,1733,4,,2025-08-06
8762,310,1391,2,723.09 ,2025-08-06
8763,178,2483,1,934.32,2025-08-06
8764,464,1688,1---,967.59,2025-08-06
8765,276,1767,4,404.73,2025-08-06
8766,357,157,4,159.21,2025-08-06
8767,249,1985,3,386.0,2025-08-06
8768,108,565,1,,2025-08-06
8769,101,1792,1,76.75,2025-08-06
8770,376,2017,2,884.87,2025-08-06
8771,9,1821,1,,2025-08-06
8772,100 ,2408,1,,2025-08-06
8773,335,398,1,242.79,2025-08-06
8774,369,2215,2,410.57,2025-08-06
8775,112,2247,2,110.65,2025-08-06
8776,406,567,5,532.33,2025-08-06
8777,,1537,3,401.24,2025-08-06
8778,353,2951,2,709.75,2025-08-06
8779,36,,2,752.87,2025-08-06
8780,491,263,3,874.7,2025-08-06
8781,181 ,1781,4,508.98,2025-08-06
8782,11---,1983,20,491.64,2025-08-06
8783,412,310,1,628.74,2025-08-06
8784,15,1148,1,815.2,2025-08-06
8785,475,1801,3,626.39,2025-08-06
8786,54,2905,3,472.78,2025-08-06
8787,100,157,1,,2025-08-06
8788,335,2871,1,242.79,2025-08-06
8789,499,1691,5,,2025-08-06
8790,70,2363,2,624.95,2025-08-06
8791,230,2346,1,193.39,2025-08-06
8792,63,1603,5,,2025-08-06
8793,364,185,3,531.62,2025-08-06
8794,276,1923,2,404.73,2025-08-06
8795,17,1999,,1024.6,2025-08-06
8796,152,2860,5,,2025-08-06
8797,353,2655,1,709.75,2025-08-06
8798,481,2121,4,479.02---,2025-08-06
8799,465,2719,2 ,441.81 ,2025-08-06
8800,117,2448,1,232.36,2025-08-06
8801,93,220,,,2025-08-06
8802,5,2809,3,201.09,2025-08-06
8803,137,802,1,247.12,2025-08-06
8804,213,2801---,4,932.88,2025-08-06
8805,46,648,1,745.3,2025-08-06
8806,488,2445,5,721.8,2025-08-06
8807,50,2501,2,1007.57---,2025-08-06
8808,386,916,,919.81 ,2025-08-06
8809,430,665,5,815.38,2025-08-06
8810,267,362,3,,2025-08-06
8811,127,303,1,190.88,2025-08-06
8812,124,1771,1,887.58,2025-08-06
8813,239,699,3,311.41,2025-08-06
8814,,2025,1,660.1,2025-08-06
8815,236,2540,2 ,,2025-08-06
8816,,717,1,309.72,2025-08-06
8817,458,1773,1,912.05---,2025-08-06
8818,186,2076,1,873.65,2025-08-07
8819,487,2345,1,237.09,2025-08-07
8820,499,547,1,1011.56,2025-08-07
8821,247,2209,4---,,2025-08-07
8822,371,1560,1,348.36,2025-08-07
8823,262,505,5,75.74,2025-08-07
8824,128,2549,2,816.32,2025-08-07
8825,89,128,1,105.77,2025-08-07
8826,113,1039,2,,2025-08-07
8827,204,431,2,,2025-08-07
8828,313,1385,1,256.73,2025-08-07
8829,59,636 ,2,474.39,2025-08-07
8830,131,2379,2,554.81,2025-08-07
8831,100,502,3,,2025-08-07
8832,151,520,3,603.39,2025-08-07
8833,407,1124,1,323.97,2025-08-07
8834,355,1807,1,336.39,2025-08-07
8835,385,2559,3,509.11,2025-08-07
8836,20,757,5,100.09,2025-08-07
8837,142,2486,,858.79,2025-08-07
8838,354,2852,1,520.29,2025-08-07
8839,341,316,1,389.03??,2025-08-07
8840,53,1878,5,552.85,2025-08-07
8841,319,168,5,690.64,2025-08-07
8842,44,227,3,460.78,2025-08-07
8843,73,875,1,831.62,2025-08-07
8844,449---,486,2,944.0,2025-08-07
8845,186,,4,873.65,2025-08-07
8846,179,2905,1,355.87,2025-08-07
8847,426,2153,1,904.53,2025-08-07
8848,11,2098,2,491.64,2025-08-07
8849,86,550,2,903.56,2025-08-07
8850,348,1009,2,393.07,2025-08-07
8851,,2368,1,721.8,2025-08-07
8852,428,137,4,856.4,2025-08-07
8853,27,742,1,463.93,2025-08-07
8854,151,1179,,603.39,2025-08-07
8855,420,1898,1,694.13,2025-08-07
8856,430,2084,3,815.38,2025-08-07
8857,60,1049,3,606.21,2025-08-07
8858,203---,2597,,897.73,2025-08-07
8859,49,1807,2,,2025-08-07
8860,223,2973,1,679.14,2025-08-07
8861,111,1525,1,629.21??,2025-08-07
8862,66,2900,1,604.37,2025-08-07
8863,68 ,1606,2,817.14,2025-08-07
8864,436,829,1,544.14,2025-08-07
8865,320,2337,1,438.03,2025-08-07
8866,461,2887,1,292.66,2025-08-07
8867,83,2149,1 ,,2025-08-07
8868,279,2848,1,833.88,2025-08-07
8869,494,2930,1,510.63,2025-08-07
8870,293,881,1,619.01,2025-08-07
8871,257,680---,1,528.85,2025-08-07
8872,194,2750,1,154.3,2025-08-07
8873,126,120,5,373.76 ,2025-08-07
8874,211,908,1,527.98,2025-08-07
8875,165,2959,3,709.09,2025-08-07
8876,245---,1688,2,676.36,2025-08-07
8877,173,620 ,1,722.69,2025-08-07
8878,259,1919,1,89.55,2025-08-07
8879,229,614??,4,657.87,2025-08-07
8880,450,2397,3,325.2,2025-08-07
8881,382,641,1,427.52,2025-08-07
8882,360,2292,,315.18,2025-08-07
8883,244,2899,1,951.6??,2025-08-07
8884,301,1995,1,256.11,2025-08-07
8885,310,990 ,3 ,723.09 ,2025-08-07
8886,101,2115,,76.75,2025-08-07
8887,,766,1,312.04,2025-08-07
8888,84,2517,1,468.69,2025-08-07
8889,249,292,1,386.0,2025-08-07
8890,263??,235,1,541.16,2025-08-07
8891,120,597,1,,2025-08-07
8892,340,104,4,575.1---,2025-08-07
8893,122,1663,1,392.48,2025-08-07
8894,,427,2,435.68,2025-08-07
8895,357,2530,2,159.21,2025-08-07
8896,63,1844,3,,2025-08-07
8897,173,2195,1,722.69,2025-08-07
8898,448,1382,2,459.14,2025-08-07
8899,414,65,3,245.35,2025-08-07
8900,275,2202,,270.69,2025-08-07
8901,209,1860,1,748.09,2025-08-07
8902,191,1646,1,493.52,2025-08-07
8903,46,1689,1,745.3,2025-08-07
8904,150,2650,1,719.4,2025-08-07
8905,67??,2725,3,123.92,2025-08-07
8906,112,1298,2,110.65,2025-08-07
8907,178,2097,2,934.32,2025-08-07
8908,30,301,3,334.63,2025-08-07
8909,377,2870,1,588.92,2025-08-07
8910,368,804,5,614.3,2025-08-07
8911,139,265,5,868.35,2025-08-07
8912,283 ,2440,2,363.65,2025-08-07
8913,186,2078,1,873.65,2025-08-07
8914,480,2516,1,702.9,2025-08-07
8915,43,891,5,152.82,2025-08-07
8916,3,2389,3,311.35---,2025-08-07
8917,433,2081,3---,494.44,2025-08-07
8918,201,352,2,199.44,2025-08-07
8919,482,2954,2,411.28,2025-08-07
8920,333,756,2,418.84,2025-08-07
8921,94,2809 ,,996.96,2025-08-07
8922,416,2689,3,227.15,2025-08-07
8923,54,2250,3---,472.78,2025-08-07
8924,422,301,4,312.04,2025-08-07
8925,357,970,1,159.21,2025-08-07
8926,109 ,2023,5,731.8,2025-08-07
8927,241,2972,1,218.0,2025-08-07
8928,431,489,2,272.8,2025-08-07
8929,399,2502,2,,2025-08-08
8930,247,470---,,,2025-08-08
8931,419,1990,3,138.89,2025-08-08
8932,351,1559,2,,2025-08-08
8933,243,461,1,,2025-08-08
8934,178,2953,2,934.32,2025-08-08
8935,263,620,2,541.16,2025-08-08
8936,294,1976,1,739.48,2025-08-08
8937,409,2657,1,845.34 ,2025-08-08
8938,,2457,1,213.46,2025-08-08
8939,174,1104,2,503.59,2025-08-08
8940,492,714,1,847.03,2025-08-08
8941,17,874,1,1024.6,2025-08-08
8942,140,1349,2,822.22,2025-08-08
8943,368,2918,1,614.3,2025-08-08
8944,440,1192,1,,2025-08-08
8945,391,2493,3,537.68,2025-08-08
8946,55,782,1,182.86,2025-08-08
8947,120,1620,5,,2025-08-08
8948,103,2958,2,399.04,2025-08-08
8949,304,328,1,375.79 ,2025-08-08
8950,100,511,5,,2025-08-08
8951,359,1919,4,93.44,2025-08-08
8952,453,1448,2,,2025-08-08
8953,204,481,5??,,2025-08-08
8954,307,718,5,432.28,2025-08-08
8955,320,1363,1,438.03,2025-08-08
8956,251,764,1,511.82,2025-08-08
8957,137,1467??,1,247.12,2025-08-08
8958,390,1261,20,,2025-08-08
8959,338,1345,,187.05 ,2025-08-08
8960,360??,2306,1,315.18,2025-08-08
8961,259,1560,1,89.55,2025-08-08
8962,222,,2,681.73,2025-08-08
8963,332,1723,5,104.65,2025-08-08
8964,339,2458,3,910.33,2025-08-08
8965,130,279,3,839.05,2025-08-08
8966,444,1172,2,1036.18??,2025-08-08
8967,386,2006,3,919.81 ,2025-08-08
8968,475,2171,10,626.39,2025-08-08
8969,332,1810,1,104.65,2025-08-08
8970,221,365,2,981.95,2025-08-08
8971,210,1449,3,928.31,2025-08-08
8972,288,394,2,448.78,2025-08-08
8973,162,1016,1,669.67,2025-08-08
8974,290,772,3,774.21,2025-08-08
8975,490,897,,,2025-08-08
8976,467,2344 ,5,943.44,2025-08-08
8977,58,2428,2,994.69,2025-08-08
8978,21??,1232,3,374.08,2025-08-08
8979,319,1551,1,690.64,2025-08-08
8980,120,1162,4 ,,2025-08-08
8981,284 ,684,1,564.02,2025-08-08
8982,373,1710,2 ,186.09,2025-08-08
8983,146,2316,1,266.77??,2025-08-08
8984,222,1540,,681.73,2025-08-08
8985,10,184 ,1,173.6,2025-08-08
8986,263,31,2,541.16,2025-08-08
8987,99,,1,328.52,2025-08-08
8988,403,2988,2,426.25,2025-08-08
8989,176,1203,3,475.79,2025-08-08
8990,464,1134,4,967.59 ,2025-08-08
8991,287,1974,1,365.42,2025-08-08
8992,271,1466,5,590.56,2025-08-08
8993,216,2235,5,,2025-08-08
8994,183,1023,3,386.71,2025-08-08
8995,243,2120,3,435.09,2025-08-08
8996,333,260,1,418.84,2025-08-08
8997,163,757,1,435.68,2025-08-08
8998,254,2732,2,935.96,2025-08-08
8999,210,1189,2,928.31,2025-08-08
9000,280,1286,,234.31??,2025-08-08
9001,286,657,3,775.93,2025-08-08
9002,334,609,1,202.93,2025-08-08
9003,498,840,1,369.08,2025-08-08
9004,118,2894,2,737.58,2025-08-08
9005,441,41,1,773.78,2025-08-08
9006,460,85,2,895.71,2025-08-08
9007,64,2681,5,149.34,2025-08-08
9008,148,1987,3,,2025-08-08
9009,223,813,2,679.14,2025-08-08
9010,241,2454 ,2,218.0,2025-08-08
9011,62,1443,5,864.4,2025-08-08
9012,120,2797,3,,2025-08-08
9013,377,1858,2,588.92,2025-08-08
9014,265 ,2615,3,754.56,2025-08-08
9015,462,1270,1,754.85,2025-08-08
9016,424,203,4,607.96,2025-08-08
9017,324,160---,3,829.29,2025-08-08
9018,102,1711,5,873.82,2025-08-08
9019,20,1332,3,100.09,2025-08-08
9020,49,2853,2,,2025-08-08
9021,437,2185,2,,2025-08-08
9022,428,140,2,856.4??,2025-08-08
9023,286,40,2,775.93,2025-08-08
9024,131,1875,1,554.81,2025-08-08
9025,92 ,1720,2,261.06,2025-08-08
9026,297,1157,2,745.77,2025-08-08
9027,116,2304,1,280.21,2025-08-08
9028,114,1087,3,583.63,2025-08-08
9029,145??,2480,2---,349.01??,2025-08-08
9030,26,1526,3??,,2025-08-08
9031,24,2531,2,891.92,2025-08-08
9032,302,2602,5,467.1,2025-08-08
9033,455,2290,4,167.11,2025-08-08
9034,344,1513,3,925.4,2025-08-08
9035,6,1543,4,284.23,2025-08-08
9036,173,,1,722.69,2025-08-08
9037,125,1164,3,186.6,2025-08-08
9038,51,2575,2,79.43,2025-08-08
9039,467,2360,1,943.44,2025-08-08
9040,481,1481---,1,479.02,2025-08-09
9041,175,2805,4,842.59,2025-08-09
9042,128,1776,2,,2025-08-09
9043,469,2233---,1,953.09,2025-08-09
9044,76,335,1,157.63,2025-08-09
9045,90,422,4,191.16,2025-08-09
9046,463,1796,5,927.87---,2025-08-09
9047,427??,700,2,522.79,2025-08-09
9048,403,,1,426.25,2025-08-09
9049,35,571,1,198.91,2025-08-09
9050,195,2932,,410.16,2025-08-09
9051,467,952,4,943.44,2025-08-09
9052,318,2191,2,311.94,2025-08-09
9053,478,998,1,537.53,2025-08-09
9054,190,496,3,461.29,2025-08-09
9055,61,574,1,116.62---,2025-08-09
9056,76,922,3,157.63,2025-08-09
9057,335,1823,3,242.79,2025-08-09
9058,365,1876,1,776.68,2025-08-09
9059,316,2601,2,466.97,2025-08-09
9060,160,905,1,924.03,2025-08-09
9061,204,1733,2,,2025-08-09
9062,241,1702,2,218.0,2025-08-09
9063,404,1883,3,,2025-08-09
9064,403,2008,,426.25,2025-08-09
9065,59,614,1,474.39,2025-08-09
9066,12,2236,10,810.58,2025-08-09
9067,331,2828,2,468.72,2025-08-09
9068,15,2974,1,815.2,2025-08-09
9069,391,825,3,537.68,2025-08-09
9070,,2444,3,319.21,2025-08-09
9071,18,2430,3,467.06,2025-08-09
9072,457,2017,3,353.85,2025-08-09
9073,253,1029,3,550.0,2025-08-09
9074,390,2719,2,,2025-08-09
9075,487,1495,1,237.09,2025-08-09
9076,36,1786,1,752.87,2025-08-09
9077,164,845,1,373.42??,2025-08-09
9078,488,1414,3,721.8,2025-08-09
9079,185,2491,2,,2025-08-09
9080,,1165,5,261.07,2025-08-09
9081,,360??,5,,2025-08-09
9082,272,2642,5,196.75,2025-08-09
9083,487,1174,1,237.09,2025-08-09
9084,188,158,1,908.84,2025-08-09
9085,456,653,2,528.57---,2025-08-09
9086,13,1520,10,548.34,2025-08-09
9087,21,1977,2,374.08,2025-08-09
9088,405,419,5,290.54,2025-08-09
9089,442,1928,3,914.26,2025-08-09
9090,464 ,424,1,967.59,2025-08-09
9091,8,1005,1,335.13,2025-08-09
9092,275,1282,3,270.69,2025-08-09
9093,102,2225,4,873.82,2025-08-09
9094,488,,10,721.8,2025-08-09
9095,297,1977,2,745.77,2025-08-09
9096,77---,1004,1,975.6,2025-08-09
9097,236,738,1,589.35,2025-08-09
9098,218,1845,1,736.29,2025-08-09
9099,11,647,5,491.64,2025-08-09
9100,213,1160,3,932.88,2025-08-09
9101,99,2281,,328.52,2025-08-09
9102,141,,1,602.55,2025-08-09
9103,493,1495,1,103.44??,2025-08-09
9104,279,1412,1,833.88,2025-08-09
9105,378,2810,2,305.61,2025-08-09
9106,222,2035,3,681.73,2025-08-09
9107,,,1,,2025-08-09
9108,59,1899,5,474.39,2025-08-09
9109,65,2876,3,508.17,2025-08-09
9110,66,1187,2,604.37,2025-08-09
9111,240,1674,3,841.37,2025-08-09
9112,500,2088,3,932.15,2025-08-09
9113,42,678,1,372.32 ,2025-08-09
9114,442,595,1,914.26,2025-08-09
9115,322,1254,3,253.21,2025-08-09
9116,240,606,3,841.37,2025-08-09
9117,74,280,2,1024.02,2025-08-09
9118,331,4,4,468.72---,2025-08-09
9119,254,,3,935.96,2025-08-09
9120,287,,1,365.42,2025-08-09
9121,211,2314,2,527.98,2025-08-09
9122,258,2526,1,689.11,2025-08-09
9123,347??,1796,1,280.08,2025-08-09
9124,322,2663,3,253.21,2025-08-09
9125,426,,3,904.53,2025-08-09
9126,435,1641,2,972.91,2025-08-09
9127,224,1132,2,835.41,2025-08-09
9128,203,1341,10,897.73,2025-08-09
9129,98,2262,4,332.9,2025-08-09
9130,348,703,10,393.07,2025-08-09
9131,143??,1555??,4,181.27---,2025-08-09
9132,411,380,1,128.07,2025-08-09
9133,95,,3,1027.63,2025-08-09
9134,390,780,1,,2025-08-09
9135,158,175,1,872.08,2025-08-09
9136,41??,2776,1,120.07,2025-08-09
9137,114,711,2,583.63,2025-08-09
9138,100,2250,2,,2025-08-09
9139,191,1866,4---,493.52,2025-08-09
9140,81,178,1,427.72,2025-08-09
9141,219,2010,4,604.87,2025-08-09
9142,105,1454,3,589.73,2025-08-09
9143,403,859,2,426.25,2025-08-09
9144,419,2865,3,138.89,2025-08-09
9145,244 ,2320,4,951.6,2025-08-09
9146,340,1840,2,575.1---,2025-08-09
9147,491,2946,2,874.7,2025-08-09
9148,347,663---,1,280.08,2025-08-09
9149,342,114,1,882.83,2025-08-09
9150,,1129,4,427.52,2025-08-09
9151,385,2501,5,509.11---,2025-08-10
9152,315,850,1,727.37,2025-08-10
9153,346,1638,2,555.77,2025-08-10
9154,136,2586,2,787.54,2025-08-10
9155,155,793,3,657.22,2025-08-10
9156,458,1462,1,912.05--- ,2025-08-10
9157,,152,1,379.38,2025-08-10
9158,375,,3,360.24,2025-08-10
9159,432,1351,1,398.64,2025-08-10
9160,379,477,2 ,614.34,2025-08-10
9161,419,494,1,138.89,2025-08-10
9162,174,2760??,2,503.59,2025-08-10
9163,141,270,2,602.55,2025-08-10
9164,50,2887,1 ,1007.57,2025-08-10
9165,479,841,3,361.65,2025-08-10
9166,278,2173,20,349.92,2025-08-10
9167,193,2586,4,217.33,2025-08-10
9168,199,2954,2,559.88,2025-08-10
9169,444 ,,10,1036.18,2025-08-10
9170,,718,1,207.59,2025-08-10
9171,91,1396,1,230.02,2025-08-10
9172,69,2620,1,373.1,2025-08-10
9173,118,2891,1,737.58,2025-08-10
9174,134,134,4,,2025-08-10
9175,148,2144,1,,2025-08-10
9176,437,2155,2,873.74,2025-08-10
9177,47,650,4,979.1,2025-08-10
9178,275,1908,2,270.69,2025-08-10
9179,443,2692,3,933.58,2025-08-10
9180,416,1674,10,227.15,2025-08-10
9181,333,2049,,418.84,2025-08-10
9182,338,2751,,187.05??,2025-08-10
9183,163,2820,,435.68,2025-08-10
9184,9,2942,10,606.63,2025-08-10
9185,421,129,3,618.46,2025-08-10
9186,433,546,20,494.44,2025-08-10
9187,76,1922,2,157.63,2025-08-10
9188,60,1522,2??,606.21,2025-08-10
9189,314,2317,1,785.07,2025-08-10
9190,354,2665,1,520.29??,2025-08-10
9191,38---,590,1,147.85,2025-08-10
9192,118,2437,2,737.58,2025-08-10
9193,400,2444,5,503.19,2025-08-10
9194,209,925,1,748.09,2025-08-10
9195,65,1584,1,508.17,2025-08-10
9196,58,1716??,3,994.69,2025-08-10
9197,175,2688,1,842.59,2025-08-10
9198,69,2859,4---,373.1,2025-08-10
9199,62,342,2,864.4,2025-08-10
9200,156,2399,4,399.02,2025-08-10
9201,189,1998,5,1027.84,2025-08-10
9202,,479,1,467.06,2025-08-10
9203,305,2206??,3,,2025-08-10
9204,354,2972,2,520.29,2025-08-10
9205,338,1442,1,187.05,2025-08-10
9206,76---,96,1,157.63,2025-08-10
9207,4,106,2,587.27,2025-08-10
9208,149,630,1,487.7,2025-08-10
9209,,2609,1,503.59,2025-08-10
9210,340,1919,2,,2025-08-10
9211,420,131,1---,694.13,2025-08-10
9212,475,610,5,626.39,2025-08-10
9213,143,502,1,181.27,2025-08-10
9214,444,1413,1,1036.18,2025-08-10
9215,423,1069,2,712.19,2025-08-10
9216,1,1150,20,715.23,2025-08-10
9217,181---,1459,4,508.98---,2025-08-10
9218,333,507,5,418.84,2025-08-10
9219,341,1586,2,389.03??,2025-08-10
9220,415,,1,649.87,2025-08-10
9221,31,2941,3,79.99,2025-08-10
9222,50,612,5,1007.57??,2025-08-10
9223,492,2406,2,,2025-08-10
9224,108,2799,1,528.81,2025-08-10
9225,109,2103,1,731.8,2025-08-10
9226,124,585,,887.58 ,2025-08-10
9227,377,2395,3,588.92,2025-08-10
9228,414,2020,2,245.35,2025-08-10
9229,101,2070,1,76.75,2025-08-10
9230,103,321,1,399.04,2025-08-10
9231,74,1602,1,1024.02,2025-08-10
9232,69,1209 ,1,373.1,2025-08-10
9233,,1208,2,787.87,2025-08-10
9234,216??,,3,465.22,2025-08-10
9235,14,,2,546.15??,2025-08-10
9236,429 ,931,2,299.59,2025-08-10
9237,300,2564,3,783.08---,2025-08-10
9238,387,1821,5,680.0,2025-08-10
9239,183,1261,1,386.71,2025-08-10
9240,361,2474,2,319.21,2025-08-10
9241,153,1555,4,118.03,2025-08-10
9242,486??,2890---,,860.43,2025-08-10
9243,268,675 ,2,,2025-08-10
9244,24,1064,3??,891.92,2025-08-10
9245,228,1763,1,496.54,2025-08-10
9246,,2110,1,951.6,2025-08-10
9247,43,2398,2,152.82,2025-08-10
9248,,441,5,459.14,2025-08-10
9249,397,2327,1,637.91,2025-08-10
9250,197,262,10,570.36,2025-08-10
9251,64,1502,1 ,149.34,2025-08-10
9252,193,118,1,217.33,2025-08-10
9253,367,,2,503.81,2025-08-10
9254,190,2695,1,461.29,2025-08-10
9255,109,124,4,731.8,2025-08-10
9256,44,1481,5,460.78,2025-08-10
9257,80,2917,4,402.48,2025-08-10
9258,437 ,2161,3,873.74,2025-08-10
9259,194,2931,5,154.3,2025-08-10
9260,310,2037,2,723.09 ,2025-08-10
9261,228,2816,1,496.54 ,2025-08-10
9262,247,2892,3,,2025-08-11
9263,136,901,2,787.54,2025-08-11
9264,376,2699,1,884.87,2025-08-11
9265,149,998,2,487.7,2025-08-11
9266,180,502,2,262.7,2025-08-11
9267,198,1881,1,213.46,2025-08-11
9268,,1912,3,1024.02,2025-08-11
9269,443,1647??,1,933.58,2025-08-11
9270,278,632,3,349.92,2025-08-11
9271,114,231,1,583.63,2025-08-11
9272,56,117,2,336.23,2025-08-11
9273,483,738,4,259.65,2025-08-11
9274,268,2100,3,,2025-08-11
9275,269,2813,2,617.46,2025-08-11
9276,171??,142,1,914.96,2025-08-11
9277,446 ,48,1,85.62,2025-08-11
9278,273,2135,5,84.32,2025-08-11
9279,235??,1675,1,475.17,2025-08-11
9280,380,1848,3,728.24,2025-08-11
9281,149,14,2,487.7,2025-08-11
9282,219,123,4,604.87,2025-08-11
9283,485,2874,5,,2025-08-11
9284,448,2997,,,2025-08-11
9285,161,2794,2,480.94,2025-08-11
9286,143,776,3,181.27,2025-08-11
9287,239,743,1,311.41,2025-08-11
9288,226,2416,10,209.79,2025-08-11
9289,78,1508,3,,2025-08-11
9290,334,2479,1 ,202.93,2025-08-11
9291,,2828,3,606.21,2025-08-11
9292,391,2723---,3,537.68,2025-08-11
9293,135,917,20 ,1010.19??,2025-08-11
9294,87,1945,4,379.38,2025-08-11
9295,419,1623,20,138.89,2025-08-11
9296,146,1584,3,266.77,2025-08-11
9297,488,1945,1,721.8,2025-08-11
9298,495,1457,1,533.13??,2025-08-11
9299,299,607,1,840.59,2025-08-11
9300,470,2234,2??,998.68---,2025-08-11
9301,271,912,3,,2025-08-11
9302,282??,886,2,514.12,2025-08-11
9303,425,2390,,99.98,2025-08-11
9304,183,1211,5,386.71,2025-08-11
9305,366,2404,1,773.63,2025-08-11
9306,425,2417,1,99.98,2025-08-11
9307,287,2104,1,365.42,2025-08-11
9308,248,235,2,452.25,2025-08-11
9309,389,2208,1,499.35,2025-08-11
9310,327,385,3,,2025-08-11
9311,295---,2632,3,368.63,2025-08-11
9312,454,1849,3,690.74---,2025-08-11
9313,377,1928,3,588.92,2025-08-11
9314,134---,522,5,,2025-08-11
9315,,1935,4,,2025-08-11
9316,15,913,1,815.2,2025-08-11
9317,221,2041,2,981.95,2025-08-11
9318,99,1359,10,328.52,2025-08-11
9319,324,907,5,829.29,2025-08-11
9320,500,1221,1,932.15,2025-08-11
9321,222??,211,1,681.73 ,2025-08-11
9322,245,512,2,676.36,2025-08-11
9323,151,1247,1,603.39,2025-08-11
9324,62,650,1,864.4,2025-08-11
9325,163,2243,2,435.68,2025-08-11
9326,401,165,2,457.8,2025-08-11
9327,310,2530,,723.09 ,2025-08-11
9328,3,470,4,311.35---,2025-08-11
9329,174,371,1 ,503.59,2025-08-11
9330,487,1204,2,237.09,2025-08-11
9331,373,1372,5,186.09,2025-08-11
9332,425,2216,,99.98,2025-08-11
9333,3,2046,3,311.35---,2025-08-11
9334,297,509,5,745.77,2025-08-11
9335,379,1021,2,614.34,2025-08-11
9336,57,2468,5,222.83,2025-08-11
9337,290,1618,5,774.21,2025-08-11
9338,92,2848,,261.06,2025-08-11
9339,151,1805,2,603.39,2025-08-11
9340,207,1454,1,771.97,2025-08-11
9341,148,406,1,,2025-08-11
9342,412,1967,,628.74,2025-08-11
9343,182,384,1,378.55,2025-08-11
9344,53 ,2608,2,552.85,2025-08-11
9345,333,2221,10,418.84,2025-08-11
9346,243,963,2,435.09,2025-08-11
9347,285,1247,3,535.38,2025-08-11
9348,476,1727---,2,234.47,2025-08-11
9349,229,2960,3,657.87,2025-08-11
9350,420,1332,1,694.13,2025-08-11
9351,400,1994,1,503.19,2025-08-11
9352,333,1036,2,418.84,2025-08-11
9353,98,2867,1,332.9,2025-08-11
9354,315,1870---,5,727.37,2025-08-11
9355,187,2307 ,3,592.25,2025-08-11
9356,452,2859,3,,2025-08-11
9357,377,2423,1,588.92,2025-08-11
9358,155,1049,4,657.22,2025-08-11
9359,230,2751,1,193.39,2025-08-11
9360,433,211,5,494.44,2025-08-11
9361,33,552,1,153.28,2025-08-11
9362,29,1592,5,361.73,2025-08-11
9363,137,2946,2,247.12,2025-08-11
9364,261,,,982.83,2025-08-11
9365,474,1328,1,,2025-08-11
9366,139,2262,1,,2025-08-11
9367,446,487,1,85.62,2025-08-11
9368,345,1470,1,838.18,2025-08-11
9369,117,1756,1,232.36,2025-08-11
9370,314,2941??,3,785.07,2025-08-11
9371,184,2194,3,707.97,2025-08-11
9372,413,2502,1,488.56,2025-08-11
9373,174,850,5,,2025-08-12
9374,182,1968,1,378.55,2025-08-12
9375,330,2047,1,558.84,2025-08-12
9376,130,1241,2,839.05,2025-08-12
9377,370,917,5,604.48,2025-08-12
9378,159,2755,2,237.25,2025-08-12
9379,457,388,2,353.85,2025-08-12
9380,159,2714,2,237.25??,2025-08-12
9381,2,1121,1,566.23,2025-08-12
9382,116,277,3,280.21,2025-08-12
9383,206,1075,2,401.24,2025-08-12
9384,119,171,1,1025.32,2025-08-12
9385,435,1074,1,,2025-08-12
9386,180,2662,2,262.7,2025-08-12
9387,166,2056,1,906.51,2025-08-12
9388,464,1369,,967.59,2025-08-12
9389,386,,1,919.81  ,2025-08-12
9390,27,1164,1,463.93,2025-08-12
9391,150,2369,1,719.4??,2025-08-12
9392,,2555,1,57.57??,2025-08-12
9393,214,2348,1,225.33,2025-08-12
9394,67??,1934,4,123.92,2025-08-12
9395,310??,2104,1,723.09 ,2025-08-12
9396,261,1743,2,982.83,2025-08-12
9397,331,805,2,468.72,2025-08-12
9398,458,974,2,912.05---,2025-08-12
9399,415,570,1,649.87---,2025-08-12
9400,320,2981,20,438.03,2025-08-12
9401,189,539,3,1027.84,2025-08-12
9402,396,1118,4,,2025-08-12
9403,213,2409,2,932.88,2025-08-12
9404,27,2770 ,1,463.93,2025-08-12
9405,223,1516,2,679.14,2025-08-12
9406,223,1641,1,679.14,2025-08-12
9407,80,376,1,402.48,2025-08-12
9408,393,1197,3,704.08,2025-08-12
9409,,569,2,719.34,2025-08-12
9410,198,2813,2,213.46,2025-08-12
9411,159,437,4,237.25,2025-08-12
